enhancer_name	drug_name	NES	NPL	PL	MI	regulation	Mutation.Status	Methylation.Status	CNV.Status	regualation_class
chr16:58160772-58161211	glimepiride	1.65622136517808	0.001	2	1656.22136517808	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr16:58160772-58161211	trichostatin a	1.6328912484942	0.001	2	1632.8912484942	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr16:79635433-79635866	spiperone	2.15194960956667	0.001	2	2151.94960956667	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79635433-79635866	oxymetazoline	1.86633231635437	0.001	2	1866.33231635437	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79635433-79635866	trichostatin a	1.84473713637151	0.001	2	1844.73713637151	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79635433-79635866	tolfenamic acid	1.75052717258457	0.001	2	1750.52717258457	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79635433-79635866	mefloquine	1.72899915925461	0.001	2	1728.99915925461	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79692252-79692530	spiperone	2.12114325980327	0.001	2	2121.14325980327	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79692252-79692530	tolfenamic acid	1.85354356079551	0.001	2	1853.54356079551	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79692252-79692530	ursolic acid	1.72699608168711	0.001	2	1726.99608168711	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79692252-79692530	etodolac	1.7205677718546	0.001	2	1720.5677718546	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:79692252-79692530	dexamethasone	1.6904165665481	0.001	2	1690.4165665481	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:83953538-83953937	spiperone	1.84350402876022	0.001	2	1843.50402876022	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:83953538-83953937	trichostatin a	1.84069295520348	0.001	2	1840.69295520348	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:83953538-83953937	oxymetazoline	1.73754407949766	0.001	2	1737.54407949766	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:83953538-83953937	mefloquine	1.6241897918447	0.001	2	1624.1897918447	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:83953538-83953937	dequalinium chloride	1.60771159586764	0.001	2	1607.71159586764	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:83960761-83960901	trichostatin a	1.84799627416998	0.001	2	1847.99627416998	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr16:83960761-83960901	spiperone	1.81959166946518	0.001	2	1819.59166946518	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr16:83960761-83960901	oxymetazoline	1.6678627434885	0.001	2	1667.8627434885	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr16:83960761-83960901	mefloquine	1.66560535791243	0.001	2	1665.60535791243	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr16:83960761-83960901	alsterpaullone	1.65271406360979	0.001	2	1652.71406360979	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr16:87359959-87360279	trichostatin a	1.96293114689812	0.001	2	1962.93114689812	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:87359959-87360279	spiperone	1.8293168047385	0.001	2	1829.3168047385	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:87359959-87360279	hesperidin	1.80312117807697	0.001	2	1803.12117807697	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:87359959-87360279	oxymetazoline	1.68416001559107	0.001	2	1684.16001559107	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr16:87359959-87360279	chloramphenicol	1.67017370328918	0.001	2	1670.17370328918	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:4811647-4812042	isoxsuprine	1.49695370412107	0.01	4	149.695370412107	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:4811647-4812042	clofazimine	1.65324325042779	0.036	4	45.9234236229942	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:4811647-4812042	levamisole	1.54566882490398	0.034	4	45.4608477912935	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:4811647-4812042	lidoflazine	1.8156645689393	0.04	4	45.3916142234825	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:4811647-4812042	rimexolone	1.66478644142308	0.042	4	39.6377724148352	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:7035868-7036444	clonidine	1.56838990161937	0.001	2	1568.38990161937	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7035868-7036444	terbutaline	1.54312645430155	0.001	2	1543.12645430155	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7035868-7036444	betaxolol	1.46651343710935	0.001	2	1466.51343710935	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7035868-7036444	acebutolol	1.43222766537731	0.001	2	1432.22766537731	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7035868-7036444	syrosingopine	1.588759766337	0.03	3	52.9586588779	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7737438-7738736	spiperone	1.9890408871825	0.001	2	1989.0408871825	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7737438-7738736	trichostatin a	1.93508630720418	0.001	2	1935.08630720418	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7737438-7738736	oxymetazoline	1.83057316330043	0.001	2	1830.57316330043	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7737438-7738736	mefloquine	1.70434433402967	0.001	2	1704.34433402967	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:7737438-7738736	iproniazid	1.68492872434757	0.001	2	1684.92872434757	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr17:8095551-8095762	flucloxacillin	1.32849977449147	0.001	4	1328.49977449147	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:8095551-8095762	pirlindole	1.31717467072128	0.001	4	1317.17467072128	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:8095551-8095762	alfaxalone	1.32058426244861	0.182	5	7.25595748598137	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:8095551-8095762	tocainide	1.31736595623467	0.374	5	3.52236886693762	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr17:8095551-8095762	scopoletin	1.32106316358462	0.768	5	1.72013432758414	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr18:12306995-12307375	spiperone	2.102712374936	0.001	2	2102.712374936	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr18:12306995-12307375	oxymetazoline	1.89955140683919	0.001	2	1899.55140683919	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr18:12306995-12307375	thalidomide	1.77479360070175	0.001	2	1774.79360070175	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr18:12306995-12307375	tolfenamic acid	1.76162704123182	0.001	2	1761.62704123182	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr18:12306995-12307375	trichostatin a	1.7364249402664	0.001	2	1736.4249402664	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr1:8194345-8194402	etodolac	1.95771297748348	0.001	2	1957.71297748348	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8194345-8194402	dexamethasone	1.77763945756693	0.001	2	1777.63945756693	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8194345-8194402	mianserin	1.75671123677525	0.001	2	1756.71123677525	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8194345-8194402	tolfenamic acid	1.70863341489845	0.001	2	1708.63341489845	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8194345-8194402	thalidomide	1.69306919222055	0.001	2	1693.06919222055	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8195042-8195246	spiperone	2.14571494939636	0.001	2	2145.71494939636	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8195042-8195246	disulfiram	2.07882739476126	0.001	2	2078.82739476126	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8195042-8195246	pindolol	1.92044858310864	0.001	2	1920.44858310864	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8195042-8195246	tolfenamic acid	1.88917010377055	0.001	2	1889.17010377055	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8195042-8195246	thioridazine	1.84925676524769	0.001	2	1849.25676524769	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8198088-8198334	spiperone	2.07115787597659	0.001	2	2071.15787597659	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8198088-8198334	disulfiram	2.02151547152444	0.001	2	2021.51547152444	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8198088-8198334	tolfenamic acid	1.87456460818489	0.001	2	1874.56460818489	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8198088-8198334	pindolol	1.86638943514415	0.001	2	1866.38943514415	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr1:8198088-8198334	mianserin	1.84693653601513	0.001	2	1846.93653601513	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr18:74277239-74277430	sirolimus	1.76713481291208	0.024	3	73.63061720467	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr18:74277239-74277430	ly-294002	2.01191201476361	0.318	4	6.32676734202393	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr18:74277239-74277430	triamterene	1.8028060531971	0.506	4	3.56285781264249	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr18:74277239-74277430	ethionamide	1.89442017884808	NA	NA	1.89442017884808	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr19:675402-675838	oxymetazoline	1.86380804186063	0.001	2	1863.80804186063	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:675402-675838	irinotecan	1.83039866280921	0.001	2	1830.39866280921	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:675402-675838	alsterpaullone	1.82061703983844	0.001	2	1820.61703983844	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:675402-675838	mefloquine	1.79098432103657	0.001	2	1790.98432103657	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:675402-675838	ranitidine	1.72761148984205	0.001	2	1727.61148984205	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:863983-864016	trichostatin a	1.82980816184583	0.001	2	1829.80816184583	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:863983-864016	spiperone	1.8013608395693	0.001	2	1801.3608395693	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:863983-864016	iproniazid	1.7997063610936	0.001	2	1799.7063610936	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:863983-864016	sulfinpyrazone	1.7298657873653	0.001	2	1729.8657873653	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:863983-864016	loperamide	1.69103816367888	0.001	2	1691.03816367888	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:867005-867400	trichostatin a	1.85426736262541	0.001	2	1854.26736262541	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:867005-867400	alsterpaullone	1.79878631270598	0.001	2	1798.78631270598	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:867005-867400	mesalazine	1.77356496964867	0.001	2	1773.56496964867	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:867005-867400	scriptaid	1.74842640368955	0.001	2	1748.42640368955	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr19:867005-867400	spiperone	1.73577758718249	0.001	2	1735.77758718249	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr20:1744868-1745008	spiperone	2.08804907901402	0.001	2	2088.04907901402	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1744868-1745008	oxymetazoline	1.89767781086199	0.001	2	1897.67781086199	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1744868-1745008	disulfiram	1.79464371416217	0.001	2	1794.64371416217	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1744868-1745008	trichostatin a	1.78741579529887	0.001	2	1787.41579529887	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1744868-1745008	tolfenamic acid	1.75118228759224	0.001	2	1751.18228759224	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1747670-1747986	spiperone	1.98271540856505	0.001	2	1982.71540856505	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr20:1747670-1747986	oxymetazoline	1.88196534065495	0.001	2	1881.96534065495	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr20:1747670-1747986	trichostatin a	1.80860245768738	0.001	2	1808.60245768738	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr20:1747670-1747986	disulfiram	1.77164181125878	0.001	2	1771.64181125878	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr20:1747670-1747986	dexamethasone	1.74932974631089	0.001	2	1749.32974631089	Promotion	Non_mutation	Hypomethylation	Del	Downregulated
chr20:1757222-1757297	spiperone	2.03656695338093	0.001	2	2036.56695338093	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr20:1757222-1757297	disulfiram	1.68835125642087	0.001	2	1688.35125642087	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr20:1757222-1757297	thioproperazine	1.65232136152525	0.001	2	1652.32136152525	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr20:1757222-1757297	famotidine	1.59905713991258	0.001	2	1599.05713991258	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr20:1757222-1757297	apomorphine	1.58898585423351	0.001	2	1588.98585423351	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr20:1757792-1758093	disulfiram	1.75900411861084	0.001	2	1759.00411861084	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1757792-1758093	thioproperazine	1.70605872395612	0.001	2	1706.05872395612	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1757792-1758093	minaprine	1.65368490558343	0.001	2	1653.68490558343	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1757792-1758093	tetracycline	1.64109410732926	0.001	2	1641.09410732926	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1757792-1758093	gemfibrozil	1.62388005570265	0.001	2	1623.88005570265	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1766926-1767304	spiperone	1.9859974886509	0.001	2	1985.9974886509	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1766926-1767304	etodolac	1.8994045405216	0.001	2	1899.4045405216	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1766926-1767304	tolfenamic acid	1.80008076824032	0.001	2	1800.08076824032	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1766926-1767304	disulfiram	1.78524618987379	0.001	2	1785.24618987379	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1766926-1767304	mianserin	1.71467176594516	0.001	2	1714.67176594516	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1782055-1782441	spiperone	2.08091034718397	0.001	2	2080.91034718397	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1782055-1782441	oxymetazoline	1.95757551972129	0.001	2	1957.57551972129	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1782055-1782441	trichostatin a	1.83596601221043	0.001	2	1835.96601221043	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1782055-1782441	disulfiram	1.78493855453914	0.001	2	1784.93855453914	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1782055-1782441	tolfenamic acid	1.7418314341902	0.001	2	1741.8314341902	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1785698-1786068	spiperone	2.07648352866841	0.001	2	2076.48352866841	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1785698-1786068	oxymetazoline	1.90463140813031	0.001	2	1904.63140813031	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1785698-1786068	trichostatin a	1.79671453313974	0.001	2	1796.71453313974	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1785698-1786068	disulfiram	1.78637030073742	0.001	2	1786.37030073742	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1785698-1786068	mefloquine	1.75170986645657	0.001	2	1751.70986645657	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1786412-1786943	spiperone	2.02168544159497	0.001	2	2021.68544159497	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1786412-1786943	oxymetazoline	1.89612768350529	0.001	2	1896.12768350529	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1786412-1786943	disulfiram	1.80592095844672	0.001	2	1805.92095844672	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1786412-1786943	amitriptyline	1.73303371447453	0.001	2	1733.03371447453	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1786412-1786943	gemfibrozil	1.73121384098945	0.001	2	1731.21384098945	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1789800-1790010	spiperone	2.03275554519949	0.001	2	2032.75554519949	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1789800-1790010	pindolol	1.66135505816846	0.001	2	1661.35505816846	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1789800-1790010	thioproperazine	1.65699493803416	0.001	2	1656.99493803416	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1789800-1790010	nomifensine	1.61171939491718	0.001	2	1611.71939491718	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1789800-1790010	minaprine	1.5999095710715	0.001	2	1599.9095710715	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1790289-1790734	spiperone	1.98547371874527	0.001	2	1985.47371874527	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1790289-1790734	tolfenamic acid	1.88017276329603	0.001	2	1880.17276329603	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1790289-1790734	disulfiram	1.86410823549537	0.001	2	1864.10823549537	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1790289-1790734	dexamethasone	1.81528644516085	0.001	2	1815.28644516085	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1790289-1790734	pindolol	1.77961151932613	0.001	2	1779.61151932613	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1792448-1792844	thalidomide	1.63326144255167	0.001	2	1633.26144255167	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1792448-1792844	nomifensine	1.57013594766099	0.001	2	1570.13594766099	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1792448-1792844	ebselen	1.56261861731983	0.001	2	1562.61861731983	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1792448-1792844	tetracycline	1.50932038012	0.001	2	1509.32038012	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1792448-1792844	mianserin	1.50403976915054	0.001	2	1504.03976915054	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1793760-1794139	bucladesine	1.70125334067745	0.002	4	850.626670338725	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1793760-1794139	tetracycline	1.61005764508542	0.002	3	805.02882254271	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1793760-1794139	perphenazine	1.55230649352567	0.008	3	194.038311690709	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1793760-1794139	isoxsuprine	1.67749988055056	0.016	4	104.84374253441	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1793760-1794139	betaxolol	1.4667712783664	0.016	4	91.6732048979	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1839579-1839847	mianserin	1.81295224781767	0.001	2	1812.95224781767	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1839579-1839847	dexamethasone	1.73085761650372	0.001	2	1730.85761650372	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1839579-1839847	tetracycline	1.68595908170868	0.001	2	1685.95908170868	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1839579-1839847	triamcinolone	1.66654529404763	0.001	2	1666.54529404763	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1839579-1839847	nomifensine	1.66523628669545	0.001	2	1665.23628669545	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1842464-1842590	spiperone	1.99323343018729	0.001	2	1993.23343018729	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1842464-1842590	pindolol	1.77991830091068	0.001	2	1779.91830091068	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1842464-1842590	mianserin	1.73540427960719	0.001	2	1735.40427960719	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1842464-1842590	nomifensine	1.71649020259377	0.001	2	1716.49020259377	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1842464-1842590	sodium phenylbutyrate	1.62117743995728	0.001	2	1621.17743995728	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1851849-1852180	tolfenamic acid	1.91841419850679	0.001	2	1918.41419850679	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1851849-1852180	etodolac	1.78235450507903	0.001	2	1782.35450507903	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1851849-1852180	disulfiram	1.77273581188831	0.001	2	1772.73581188831	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1851849-1852180	nimesulide	1.75963808706376	0.001	2	1759.63808706376	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1851849-1852180	thioproperazine	1.74751941006891	0.001	2	1747.51941006891	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1852496-1852815	spiperone	2.09423705477833	0.001	2	2094.23705477833	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1852496-1852815	tolfenamic acid	1.92568993803275	0.001	2	1925.68993803275	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1852496-1852815	disulfiram	1.83784118070742	0.001	2	1837.84118070742	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1852496-1852815	etodolac	1.82053802414394	0.001	2	1820.53802414394	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1852496-1852815	nimesulide	1.73650664611063	0.001	2	1736.50664611063	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1869680-1870159	spiperone	2.05619332389494	0.001	2	2056.19332389494	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1869680-1870159	oxymetazoline	1.90941189564955	0.001	2	1909.41189564955	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1869680-1870159	disulfiram	1.85068490605415	0.001	2	1850.68490605415	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1869680-1870159	trichostatin a	1.79216925221989	0.001	2	1792.16925221989	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:1869680-1870159	dexamethasone	1.74319685306067	0.001	2	1743.19685306067	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr20:30628092-30628575	trichostatin a	1.81747388557039	0.001	2	1817.47388557039	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr20:30628092-30628575	spiperone	1.77548267838952	0.001	2	1775.48267838952	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr20:30628092-30628575	oxymetazoline	1.72146101092159	0.001	2	1721.46101092159	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr20:30628092-30628575	mefloquine	1.60085276125301	0.001	2	1600.85276125301	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr20:30628092-30628575	dexverapamil	1.52418662660316	0.001	2	1524.18662660316	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr20:39312030-39312408	cefoperazone	1.47782437095158	0.026	4	56.8393988827531	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr20:39312030-39312408	phenacetin	1.61544121935556	0.836	5	1.93234595616694	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr20:39312030-39312408	sisomicin	1.5536929283443	NA	NA	1.5536929283443	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:17906909-17907886	spiperone	2.03319889117795	0.001	2	2033.19889117795	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr21:17906909-17907886	oxymetazoline	1.87545216156155	0.001	2	1875.45216156155	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr21:17906909-17907886	disulfiram	1.82049200711012	0.001	2	1820.49200711012	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr21:17906909-17907886	mefloquine	1.799904089844	0.001	2	1799.904089844	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr21:17906909-17907886	trichostatin a	1.78181872728422	0.001	2	1781.81872728422	Promotion	Non_mutation	Hypermethylation	Del	Downregulated
chr21:44598375-44598751	nomifensine	1.32495334530503	0.002	4	662.476672652515	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:44598375-44598751	dizocilpine	1.32288298071194	0.002	4	661.44149035597	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:44598375-44598751	amoxapine	1.32189358174058	0.024	4	55.0788992391908	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:44598375-44598751	alverine	1.32213539642504	0.786	6	1.68210610232193	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:44598375-44598751	clopamide	1.31669736118858	NA	NA	1.31669736118858	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:45916945-45917393	naloxone	1.58841176207758	0.001	2	1588.41176207758	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:45916945-45917393	terbutaline	1.56566225128753	0.001	2	1565.66225128753	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:45916945-45917393	orlistat	1.538714837248	0.001	2	1538.714837248	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:45916945-45917393	pindolol	1.46842529312208	0.001	2	1468.42529312208	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:45916945-45917393	harmine	1.46610879369042	0.001	2	1466.10879369042	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:47394721-47394936	menadione	2.07122471408396	0.001	2	2071.22471408396	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:47394721-47394936	pentoxifylline	1.96081578006803	0.001	2	1960.81578006803	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:47394721-47394936	mianserin	1.86161603692732	0.001	2	1861.61603692732	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:47394721-47394936	nocodazole	1.85909458837787	0.001	2	1859.09458837787	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr21:47394721-47394936	thalidomide	1.79751210351432	0.001	2	1797.51210351432	Promotion	Non_mutation	Hypermethylation	Non_CNV	Downregulated
chr2:232505425-232505799	furazolidone	1.7225602081974	0.001	3	1722.5602081974	Promotion	Non_mutation	Non_methylation	Del	Downregulated
chr2:232505425-232505799	etacrynic acid	1.53045842798962	0.048	4	31.8845505831171	Promotion	Non_mutation	Non_methylation	Del	Downregulated
