name	methyl_chr	methyl_start	methyl_end	Chr	Coordinate	Strand	Methylation.Status	Methylation.Difference	Meancase	Meancontrol	Region	GeneName
chr12:48994629	chr12	49388412	49388412	chr12	48994629	+	hypermethylation	0.36312814927739	0.607144539970972	0.244016390693581	TSS1500	RP11-386G11.3
chr12:49365762	chr12	49759545	49759545	chr12	49365762	+	hypomethylation	-0.390081392593058	0.34691532810645	0.736996720699508	TSS1500	SPATS2
chr12:49625893	chr12	50019676	50019676	chr12	49625893	+	hypermethylation	0.30561943595523	0.720192527493206	0.414573091537976	intron	PRPF40B
chr12:49629062	chr12	50022845	50022845	chr12	49629062	+	hypomethylation	-0.334088702851565	0.469080277679591	0.803168980531155	TSS1500	PRPF40B
chr12:49629530	chr12	50023313	50023313	chr12	49629530	+	hypomethylation	-0.314121894747811	0.561646850490449	0.875768745238261	TSS1500	PRPF40B
chr12:49903694	chr12	50297477	50297477	chr12	49903694	-	hypermethylation	0.306325609028641	0.653419051666743	0.347093442638102	TSS1500	FAIM2
chr12:49903798	chr12	50297581	50297581	chr12	49903798	-	hypermethylation	0.300294953033869	0.54414885356483	0.243853900530961	TSS1500	FAIM2
chr12:49904010	chr12	50297793	50297793	chr12	49904010	-	hypermethylation	0.301392264809138	0.495799340902314	0.194407076093176	TSS1500	FAIM2
chr12:50032748	chr12	50426531	50426531	chr12	50032748	-	hypermethylation	0.301976969779351	0.666633867236134	0.364656897456784	intron	RACGAP1
chr12:50033118	chr12	50426901	50426901	chr12	50033118	-	hypermethylation	0.334641875904919	0.580566091610832	0.245924215705913	5'UTR	RACGAP1
chr12:50271991	chr12	50665774	50665774	chr12	50271991	-	hypermethylation	0.368454932982676	0.842725466184643	0.474270533201966	intron	LIMA1
chr12:50326356	chr12	50720139	50720139	chr12	50326356	-	hypomethylation	-0.309475522191505	0.399613390229549	0.709088912421054	3'UTR	FAM186A
chr12:51907127	chr12	52300911	52300911	chr12	51907127	+	hypermethylation	0.362366026269543	0.47667626708486	0.114310240815317	TSS1500	ACVRL1
chr12:51907523	chr12	52301307	52301307	chr12	51907523	+	hypermethylation	0.307428390217423	0.582799585461635	0.275371195244212	5'UTR	ACVRL1
chr12:52007430	chr12	52401214	52401214	chr12	52007430	+	hypermethylation	0.431191792976447	0.495421439447961	0.0642296464715138	intron	GRASP
chr12:52007664	chr12	52401448	52401448	chr12	52007664	+	hypermethylation	0.390807565209452	0.597828066721286	0.207020501511833	intron	GRASP
chr12:52790221	chr12	53184005	53184005	chr12	52790221	-	hypermethylation	0.338871223358537	0.407095046095367	0.0682238227368302	genebody	KRT3
chr12:52790257	chr12	53184041	53184041	chr12	52790257	-	hypermethylation	0.384614557601687	0.469364231158388	0.0847496735567017	genebody	KRT3
chr12:52790302	chr12	53184086	53184086	chr12	52790302	-	hypermethylation	0.32543428338642	0.421730056489805	0.0962957731033852	genebody	KRT3
chr12:52814509	chr12	53208293	53208293	chr12	52814509	-	hypomethylation	-0.308101193646709	0.534479734161321	0.84258092780803	5'UTR	KRT4
chr12:53072128	chr12	53465912	53465912	chr12	53072128	-	hypermethylation	0.30958195153557	0.730419167101541	0.420837215565971	intron	SPRYD3
chr12:53096568	chr12	53490352	53490352	chr12	53096568	+	hypermethylation	0.305281473477744	0.709473618219861	0.404192144742118	TSS1500	IGFBP6
chr12:53428359	chr12	53822143	53822143	chr12	53428359	+	hypomethylation	-0.340985772413835	0.384382713379207	0.725368485793043	intron	AMHR2
chr12:53561880	chr12	53955664	53955664	chr12	53561880	-	hypomethylation	-0.373319940267822	0.377649491077681	0.750969431345503	intron	ATF7
chr12:53677147	chr12	54070931	54070931	chr12	53677147	-	hypermethylation	0.304342901117997	0.377388619954157	0.0730457188361598	TSS1500	ATP5G2
chr12:53677306	chr12	54071090	54071090	chr12	53677306	-	hypermethylation	0.369394266655299	0.486777213934038	0.117382947278739	TSS1500	ATP5G2
chr12:53677327	chr12	54071111	54071111	chr12	53677327	-	hypermethylation	0.338267877521162	0.427325527711499	0.0890576501903371	TSS1500	ATP5G2
chr12:53677384	chr12	54071168	54071168	chr12	53677384	-	hypermethylation	0.320957959480841	0.545675834218609	0.224717874737768	TSS1500	ATP5G2
chr12:53677410	chr12	54071194	54071194	chr12	53677410	-	hypermethylation	0.375500906175775	0.556647524819733	0.181146618643958	TSS1500	ATP5G2
chr12:53945153	chr12	54338937	54338937	chr12	53945153	+	hypermethylation	0.3029300868945	0.445948055854529	0.143017968960029	genebody	HOXC13
chr12:53955385	chr12	54349169	54349169	chr12	53955385	+	hypermethylation	0.319520394045059	0.413838263268076	0.0943178692230168	1_exon	HOXC12
chr12:53966013	chr12	54359797	54359797	chr12	53966013	-	hypermethylation	0.338277147084038	0.529823769984996	0.191546622900958	genebody	HOTAIR
chr12:54054945	chr12	54448729	54448729	chr12	54054945	+	hypermethylation	0.381840135339605	0.817026552704103	0.435186417364498	genebody	HOXC4
chr12:54055129	chr12	54448913	54448913	chr12	54055129	+	hypermethylation	0.405294892307616	0.787917036434538	0.382622144126923	genebody	HOXC4
chr12:54106835	chr12	54500619	54500619	chr12	54106835	-	hypermethylation	0.404813425550449	0.598913612197344	0.194100186646896	intron	RP11-834C11.5
chr12:55645011	chr12	56038795	56038795	chr12	55645011	-	hypomethylation	-0.312020946470371	0.518499951414266	0.830520897884637	intron	RP11-644F5.16
chr12:55718160	chr12	56111944	56111944	chr12	55718160	+	hypermethylation	0.30569404706825	0.680963463812439	0.375269416744189	intron	BLOC1S1
chr12:56080987	chr12	56474771	56474771	chr12	56080987	+	hypomethylation	-0.304410474612296	0.339362291055985	0.643772765668281	intron	ERBB3
chr12:57609991	chr12	58003774	58003774	chr12	57609991	+	hypermethylation	0.343590386482603	0.607533985069892	0.263943598587288	TSS1500	ARHGEF25
chr12:57610115	chr12	58003898	58003898	chr12	57610115	+	hypermethylation	0.300811859077405	0.7811770013205	0.480365142243095	TSS1500	ARHGEF25
chr12:57610142	chr12	58003925	58003925	chr12	57610142	+	hypermethylation	0.35455217087749	0.698736116616166	0.344183945738676	TSS1500	ARHGEF25
chr12:57610665	chr12	58004448	58004448	chr12	57610665	+	hypermethylation	0.350467482712118	0.497403532990707	0.14693605027859	TSS1500	ARHGEF25
chr12:62800221	chr12	63194001	63194001	chr12	62800221	-	hypomethylation	-0.364691548976244	0.497694303686044	0.862385852662289	intron	PPM1H
chr1:26410827	chr1	26737318	26737318	chr1	26410827	+	hypermethylation	0.301203836515683	0.401858301826014	0.10065446531033	5'UTR	LIN28A
chr12:65121690	chr12	65515470	65515470	chr12	65121690	-	hypermethylation	0.322265443591329	0.362795024730583	0.0405295811392533	TSS1500	WIF1
chr12:65465867	chr12	65859647	65859647	chr12	65465867	+	hypomethylation	-0.316003303380951	0.530796534239387	0.846799837620339	intron	MSRB3
chr12:6556164	chr12	6665330	6665330	chr12	6556164	-	hypermethylation	0.300267063988365	0.710259940538907	0.409992876550542	TSS200	IFFO1
chr12:6556204	chr12	6665370	6665370	chr12	6556204	-	hypermethylation	0.313194778092069	0.633706415205255	0.320511637113187	TSS200	IFFO1
chr12:65782927	chr12	66176707	66176707	chr12	65782927	-	hypomethylation	-0.360263399130401	0.439798499414919	0.80006189854532	intron	RPSAP52
chr12:65834686	chr12	66228466	66228466	chr12	65834686	+	hypomethylation	-0.355351398175615	0.429295924661574	0.784647322837189	intron	HMGA2
chr12:65918247	chr12	66312027	66312027	chr12	65918247	+	hypomethylation	-0.332663696579029	0.492588466632019	0.825252163211048	intron	HMGA2
chr12:68452089	chr12	68845869	68845869	chr12	68452089	-	hypermethylation	0.347469297387727	0.599203685043531	0.251734387655803	TSS1500	RP11-81H14.2
chr12:70920807	chr12	71314587	71314587	chr12	70920807	-	hypermethylation	0.339774999707706	0.381311376841576	0.0415363771338698	5'UTR	PTPRR
chr12:75209288	chr12	75603068	75603068	chr12	75209288	-	hypermethylation	0.35067948339983	0.511650075645296	0.160970592245466	5'UTR	KCNC2
chr12:75813008	chr12	76206788	76206788	chr12	75813008	-	hypomethylation	-0.328612595589431	0.500666003243347	0.829278598832778	intron	RP11-114H23.1
chr12:8014998	chr12	8167594	8167594	chr12	8014998	+	hypermethylation	0.346865840358317	0.573213047241549	0.226347206883231	TSS200	RP11-69M1.3
chr12:80708707	chr12	81102486	81102486	chr12	80708707	+	hypermethylation	0.399591903276664	0.559023882617047	0.159431979340383	intron	MYF6
chr1:28517224	chr1	28843736	28843736	chr1	28517224	+	hypomethylation	-0.3007158430109	0.224899502165881	0.52561534517678	TSS1500	RCC1
chr12:85279443	chr12	85673221	85673221	chr12	85279443	+	hypermethylation	0.43549139246635	0.716055300845648	0.280563908379297	TSS1500	ALX1
chr12:85280518	chr12	85674296	85674296	chr12	85280518	+	hypermethylation	0.328258511427906	0.378130679811877	0.0498721683839716	intron	ALX1
chr12:85280680	chr12	85674458	85674458	chr12	85280680	+	hypermethylation	0.316450204289154	0.400862090281245	0.0844118859920914	intron	ALX1
chr12:85837047	chr12	86230825	86230825	chr12	85837047	-	hypomethylation	-0.353461731972035	0.387843559646665	0.7413052916187	TSS1500	RASSF9
chr12:89574898	chr12	89968675	89968675	chr12	89574898	+	hypermethylation	0.356538133992814	0.562483492215192	0.205945358222378	intron	RP11-981P6.1
chr12:92736402	chr12	93130178	93130178	chr12	92736402	+	hypomethylation	-0.305693076945863	0.526399894216534	0.832092971162398	TSS200	PLEKHG7
chr12:93409545	chr12	93803321	93803321	chr12	93409545	-	hypomethylation	-0.310758415313068	0.430035207919769	0.740793623232837	3'UTR	UBE2N
chr12:94304976	chr12	94698752	94698752	chr12	94304976	+	hypomethylation	-0.350478365164474	0.47229443924908	0.822772804413554	intron	PLXNC1
chr12:96368531	chr12	96762309	96762309	chr12	96368531	-	hypermethylation	0.306604159902788	0.531086299960938	0.22448214005815	intron	CDK17
chr12:96490085	chr12	96883863	96883863	chr12	96490085	+	hypermethylation	0.366891964225351	0.749081371269024	0.382189407043673	intron	CFAP54
chr12:97491492	chr12	97885270	97885270	chr12	97491492	+	hypomethylation	-0.305019544995717	0.470666120440399	0.775685665436116	TSS1500	RMST
chr1:3073926	chr1	2990490	2990490	chr1	3073926	+	hypermethylation	0.309148259400746	0.511107981907951	0.201959722507205	intron	PRDM16
chr1:3077808	chr1	2994372	2994372	chr1	3077808	+	hypomethylation	-0.31665068706002	0.541662014227318	0.858312701287338	intron	PRDM16
chr13:101917188	chr13	102569538	102569538	chr13	101917188	-	hypermethylation	0.309068914494719	0.399556924267968	0.0904880097732488	TSS1500	FGF14
chr13:102878690	chr13	103531040	103531040	chr13	102878690	+	hypermethylation	0.350669025003135	0.811760920573684	0.461091895570549	TSS1500	METTL21EP
chr13:102878708	chr13	103531058	103531058	chr13	102878708	+	hypermethylation	0.339744826632343	0.822008992834082	0.482264166201738	TSS1500	METTL21EP
chr13:107421216	chr13	108073564	108073564	chr13	107421216	-	hypomethylation	-0.304651112823073	0.311172037914478	0.615823150737551	intron	FAM155A
chr13:110282978	chr13	110935325	110935325	chr13	110282978	-	hypomethylation	-0.320742997564821	0.593201363823461	0.913944361388282	intron	COL4A1
chr13:110373364	chr13	111025711	111025711	chr13	110373364	+	hypomethylation	-0.306699166370157	0.447236417353676	0.753935583723834	intron	COL4A2
chr13:110405435	chr13	111057782	111057782	chr13	110405435	+	hypomethylation	-0.351763278899303	0.521788393338114	0.873551672237417	intron	COL4A2
chr13:110810341	chr13	111462688	111462688	chr13	110810341	-	hypomethylation	-0.326496928470206	0.554365736182022	0.880862664652227	1_exon	LINC00567
chr13:111177183	chr13	111829530	111829530	chr13	111177183	+	hypermethylation	0.364290939678498	0.670667605848038	0.306376666169539	intron	ARHGEF7
chr13:111586867	chr13	112239214	112239214	chr13	111586867	+	hypomethylation	-0.321139253151182	0.482668217568337	0.803807470719519	TSS1500	RP11-65D24.2
chr13:111588407	chr13	112240754	112240754	chr13	111588407	+	hypomethylation	-0.39979270406728	0.439860679857346	0.839653383924626	intron	RP11-65D24.2
chr13:111635033	chr13	112287380	112287380	chr13	111635033	+	hypomethylation	-0.325028026125977	0.540880305789069	0.865908331915046	intron	RP11-65D24.1
chr13:112067011	chr13	112721325	112721325	chr13	112067011	+	hypermethylation	0.476512522289449	0.576209358025821	0.0996968357363717	TSS1500	SOX1
chr13:112067636	chr13	112721950	112721950	chr13	112067636	+	hypermethylation	0.427415572573141	0.634660819419611	0.20724524684647	TSS200	SOX1
chr13:112068019	chr13	112722333	112722333	chr13	112068019	+	hypermethylation	0.364260186405652	0.503929540424901	0.139669354019249	1_exon	SOX1
chr13:112068720	chr13	112723034	112723034	chr13	112068720	+	hypermethylation	0.39502051713616	0.542856967395704	0.147836450259544	1_exon	SOX1
chr13:112068912	chr13	112723226	112723226	chr13	112068912	+	hypermethylation	0.311892270723623	0.37564820169022	0.0637559309665963	3'UTR	SOX1
chr13:112069907	chr13	112724221	112724221	chr13	112069907	+	hypermethylation	0.318552419872121	0.594434049427853	0.275881629555731	3'UTR	SOX1
chr1:3112249	chr1	3028813	3028813	chr1	3112249	+	hypomethylation	-0.307573616274475	0.460939983610719	0.768513599885194	intron	PRDM16
chr13:112375921	chr13	113030235	113030235	chr13	112375921	+	hypomethylation	-0.325984805930549	0.503557659436938	0.829542465367486	TSS1500	SPACA7
chr13:112959260	chr13	113613574	113613574	chr13	112959260	+	hypermethylation	0.300708880671151	0.739974002786324	0.439265122115173	intron	MCF2L
chr13:113650497	chr13	114304812	114304812	chr13	113650497	-	hypomethylation	-0.351568601469136	0.554043623663733	0.905612225132869	genebody	ATP4B
chr13:114119443	chr13	114884918	114884918	chr13	114119443	-	hypermethylation	0.352090818843636	0.529466222695516	0.17737540385188	intron	RASA3
chr1:3141587	chr1	3058151	3058151	chr1	3141587	+	hypomethylation	-0.430074079599468	0.420116557724554	0.850190637324022	intron	PRDM16
chr1:3194303	chr1	3110867	3110867	chr1	3194303	+	hypomethylation	-0.322271715639142	0.484646294697863	0.806918010337005	intron	PRDM16
chr13:19565080	chr13	20139220	20139220	chr13	19565080	-	hypermethylation	0.361382797676277	0.477398472660872	0.116015674984595	TSS200	CASC4P1
chr1:3207131	chr1	3123695	3123695	chr1	3207131	+	hypomethylation	-0.365231680472957	0.452848933933403	0.81808061440636	intron	PRDM16
chr1:3231327	chr1	3147891	3147891	chr1	3231327	+	hypomethylation	-0.331662672063363	0.646400386590659	0.978063058654022	intron	PRDM16
chr1:3234371	chr1	3150935	3150935	chr1	3234371	+	hypomethylation	-0.358618412492859	0.537479476099224	0.896097888592083	intron	PRDM16
chr13:24743129	chr13	25317267	25317267	chr13	24743129	+	hypomethylation	-0.328240712106048	0.269783742351838	0.598024454457886	1_exon	IRX1P1
chr13:25971685	chr13	26545823	26545823	chr13	25971685	+	hypomethylation	-0.331926702111891	0.516758779121026	0.848685481232917	intron	ATP8A2
chr1:32684584	chr1	33150185	33150185	chr1	32684584	-	hypermethylation	0.338474088476188	0.685227506243574	0.346753417767385	intron	SYNC
chr13:27638711	chr13	28212848	28212848	chr13	27638711	+	hypermethylation	0.41081221953837	0.775099158760051	0.364286939221681	intron	POLR1D
chr13:27791501	chr13	28365638	28365638	chr13	27791501	+	hypermethylation	0.300455589619277	0.423093844093622	0.122638254474344	TSS1500	GSX1
chr13:27793108	chr13	28367245	28367245	chr13	27793108	+	hypermethylation	0.323411734246168	0.563281697274101	0.239869963027933	intron	GSX1
chr13:27793604	chr13	28367741	28367741	chr13	27793604	+	hypermethylation	0.304026624320456	0.530471715525873	0.226445091205417	genebody	GSX1
chr13:27793950	chr13	28368087	28368087	chr13	27793950	+	hypermethylation	0.300174460505187	0.353844036069607	0.0536695755644206	3'UTR	GSX1
chr13:27917403	chr13	28491540	28491540	chr13	27917403	-	hypermethylation	0.31271113408517	0.418370159266907	0.105659025181736	intron	PDX1-AS1
chr13:27924819	chr13	28498956	28498956	chr13	27924819	+	hypermethylation	0.428860836564147	0.563864335932411	0.135003499368263	3'UTR	PDX1
chr13:27970455	chr13	28544592	28544592	chr13	27970455	-	hypermethylation	0.305250569899158	0.379959435233764	0.0747088653346054	5'UTR	CDX2
chr13:27977915	chr13	28552052	28552052	chr13	27977915	-	hypermethylation	0.345807283081795	0.423967273757988	0.0781599906761924	3'UTR	URAD
chr13:28177930	chr13	28752067	28752067	chr13	28177930	+	hypomethylation	-0.333661229802788	0.54300574234269	0.876666972145478	genebody	PAN3
chr13:35598302	chr13	36172439	36172439	chr13	35598302	+	hypermethylation	0.340807120971414	0.782105274612006	0.441298153640592	intron	NBEA
chr13:36674107	chr13	37248244	37248244	chr13	36674107	+	hypermethylation	0.313906976227677	0.489934527241741	0.176027551014064	5'UTR	SERTM1
chr1:33859582	chr1	34325183	34325183	chr1	33859582	+	hypomethylation	-0.305659029092623	0.558791834209811	0.864450863302434	TSS1500	HMGB4
chr1:34166290	chr1	34631891	34631891	chr1	34166290	+	hypermethylation	0.351128691713355	0.389832158948589	0.0387034672352344	TSS1500	C1orf94
chr1:34176795	chr1	34642396	34642396	chr1	34176795	+	hypermethylation	0.311237659746112	0.798247193562522	0.48700953381641	TSS1500	C1orf94
chr1:34176918	chr1	34642519	34642519	chr1	34176918	+	hypermethylation	0.303447215313481	0.369310883839067	0.0658636685255851	TSS1500	C1orf94
chr1:34177004	chr1	34642605	34642605	chr1	34177004	+	hypermethylation	0.333260539179488	0.424357822369255	0.0910972831897672	TSS1500	C1orf94
chr1:34177008	chr1	34642609	34642609	chr1	34177008	+	hypermethylation	0.440238076389133	0.50782397155517	0.0675858951660369	TSS1500	C1orf94
chr13:42574300	chr13	43148436	43148436	chr13	42574300	+	hypermethylation	0.316444254985433	0.40637711518729	0.0899328602018566	TSS200	TNFSF11
chr13:46655792	chr13	47229927	47229927	chr13	46655792	+	hypermethylation	0.337137991178942	0.573731960964642	0.2365939697857	intron	LRCH1
chr1:34792993	chr1	35258594	35258594	chr1	34792993	+	hypermethylation	0.336656366064307	0.39720211727674	0.0605457512124329	TSS200	GJA4
chr13:48236975	chr13	48811111	48811111	chr13	48236975	+	hypermethylation	0.314681668185891	0.649691877530679	0.335010209344788	intron	ITM2B
chr1:34885584	chr1	35351185	35351185	chr1	34885584	-	hypermethylation	0.316601646685975	0.509570448057505	0.19296880137153	genebody	DLGAP3
chr13:50245129	chr13	50819265	50819265	chr13	50245129	+	hypomethylation	-0.334535089007882	0.330594176240025	0.665129265247906	intron	DLEU1
chr13:51998633	chr13	52572769	52572769	chr13	51998633	-	hypomethylation	-0.318050242649459	0.570366763669133	0.888417006318592	intron	ATP7B
chr13:52406536	chr13	52980671	52980671	chr13	52406536	-	hypermethylation	0.375232705435395	0.666293078374475	0.29106037293908	TSS1500	THSD1
chr13:52847553	chr13	53421688	53421688	chr13	52847553	-	hypermethylation	0.37147475114815	0.659810382821566	0.288335631673416	1_exon	PCDH8
chr13:52848556	chr13	53422691	53422691	chr13	52848556	-	hypermethylation	0.394748067145388	0.439064544090433	0.0443164769450458	5'UTR	PCDH8
chr13:52848642	chr13	53422777	53422777	chr13	52848642	-	hypermethylation	0.339196500223915	0.37952919854877	0.0403326983248547	TSS200	PCDH8
chr13:52848645	chr13	53422780	53422780	chr13	52848645	-	hypermethylation	0.310349773169748	0.340938037367679	0.0305882641979307	TSS200	PCDH8
chr13:52849914	chr13	53424049	53424049	chr13	52849914	-	hypermethylation	0.300240190877312	0.408915898208569	0.108675707331256	TSS1500	PCDH8
chr1:3587561	chr1	3504125	3504125	chr1	3587561	-	hypomethylation	-0.355780214681435	0.570664092972904	0.926444307654339	intron	MEGF6
chr1:3598426	chr1	3514990	3514990	chr1	3598426	-	hypermethylation	0.343574895283776	0.434147959340158	0.0905730640563825	intron	MEGF6
chr13:61413802	chr13	61987935	61987935	chr13	61413802	-	hypermethylation	0.329134855311699	0.441870646611298	0.112735791299599	genebody	PCDH20
chr1:3650739	chr1	3567303	3567303	chr1	3650739	-	hypermethylation	0.387346749043882	0.626716391581408	0.239369642537526	TSS1500	WRAP73
chr1:3684315	chr1	3600879	3600879	chr1	3684315	+	hypermethylation	0.31046023653216	0.626336155634352	0.315875919102192	intron	TP73
chr1:37318643	chr1	37784244	37784244	chr1	37318643	-	hypermethylation	0.411344924146	0.594403183881547	0.183058259735547	intron	RP5-1180C18.1
chr13:73608461	chr13	74182598	74182598	chr13	73608461	-	hypomethylation	-0.300758810239701	0.607889251070612	0.908648061310313	intron	LINC00393
chr13:74465665	chr13	75039802	75039802	chr13	74465665	+	hypomethylation	-0.305584450284205	0.428804361869823	0.734388812154028	intron	RP11-285E18.2
chr1:3771693	chr1	3688257	3688257	chr1	3771693	+	hypermethylation	0.338490550732882	0.770655180795905	0.432164630063023	TSS1500	SMIM1
chr1:37765173	chr1	38230845	38230845	chr1	37765173	-	hypermethylation	0.45630661868435	0.511443825824663	0.0551372071403127	TSS200	EPHA10
chr13:78595618	chr13	79169753	79169753	chr13	78595618	+	hypermethylation	0.33050448360678	0.614277156489178	0.283772672882398	TSS1500	RP11-52L5.6
chr13:78596011	chr13	79170146	79170146	chr13	78596011	+	hypermethylation	0.456673349758994	0.555697188951786	0.0990238391927922	TSS200	RP11-52L5.6
chr13:78596148	chr13	79170283	79170283	chr13	78596148	+	hypermethylation	0.445207454099299	0.569330673918171	0.124123219818872	1_exon	RP11-52L5.6
chr13:78596168	chr13	79170303	79170303	chr13	78596168	+	hypermethylation	0.358040076890928	0.429477792802007	0.0714377159110787	1_exon	RP11-52L5.6
chr13:79394081	chr13	79968216	79968216	chr13	79394081	-	hypomethylation	-0.315009141957113	0.217549890072871	0.532559032029984	intron	RBM26
chr13:79394189	chr13	79968324	79968324	chr13	79394189	-	hypomethylation	-0.319706700331207	0.472112472043942	0.791819172375149	intron	RBM26
chr13:80337491	chr13	80911626	80911626	chr13	80337491	-	hypermethylation	0.377958706368737	0.704589876834951	0.326631170466213	genebody	SPRY2
chr13:83879145	chr13	84453280	84453280	chr13	83879145	-	hypermethylation	0.304146333196463	0.366841563458765	0.0626952302623027	3'UTR	SLITRK1
chr13:83879530	chr13	84453665	84453665	chr13	83879530	-	hypermethylation	0.439089465095605	0.596150241271428	0.157060776175823	1_exon	SLITRK1
chr13:83879701	chr13	84453836	84453836	chr13	83879701	-	hypermethylation	0.351782105164431	0.536164741985132	0.184382636820701	1_exon	SLITRK1
chr1:38476403	chr1	38942075	38942075	chr1	38476403	+	hypermethylation	0.340042485189914	0.460344789406851	0.120302304216937	genebody	RP11-329N22.1
chr13:87674497	chr13	88326752	88326752	chr13	87674497	+	hypermethylation	0.333559714717124	0.498324350782247	0.164764636065124	intron	SLITRK5
chr1:39082246	chr1	39547918	39547918	chr1	39082246	+	hypermethylation	0.453170289063671	0.707597266587507	0.254426977523836	intron	MACF1
chr1:39082329	chr1	39548001	39548001	chr1	39082329	+	hypermethylation	0.343373802444975	0.677510044784405	0.33413624233943	intron	MACF1
chr13:91402983	chr13	92055237	92055237	chr13	91402983	+	hypomethylation	-0.312711131557801	0.509413828227831	0.822124959785632	intron	GPC5
chr13:91440627	chr13	92092881	92092881	chr13	91440627	+	hypomethylation	-0.346039417556548	0.514717052467949	0.860756470024497	intron	GPC5
chr13:93327118	chr13	93979371	93979371	chr13	93327118	+	hypomethylation	-0.302104409304672	0.56444040116419	0.866544810468862	intron	GPC6
chr1:39392278	chr1	39857950	39857950	chr1	39392278	+	hypermethylation	0.330597686312053	0.588629181895344	0.258031495583292	intron	MACF1
chr1:39492333	chr1	39958005	39958005	chr1	39492333	+	hypermethylation	0.309663275479565	0.556077725494754	0.246414450015189	intron	BMP8A
chr13:95552724	chr13	96204978	96204978	chr13	95552724	+	hypermethylation	0.447345449029394	0.627200389179925	0.179854940150531	TSS200	CLDN10
chr1:39684165	chr1	40149837	40149837	chr1	39684165	-	hypermethylation	0.475628189891719	0.614541600617447	0.138913410725728	intron	HPCAL4
chr13:98978329	chr13	99630583	99630583	chr13	98978329	-	hypermethylation	0.312688103644985	0.540304610122639	0.227616506477654	intron	DOCK9
chr13:99870867	chr13	100523121	100523121	chr13	99870867	+	hypomethylation	-0.382287491199085	0.536130155338369	0.918417646537454	TSS200	CLYBL
chr13:99969128	chr13	100621382	100621382	chr13	99969128	-	hypermethylation	0.414368121940486	0.492876584583875	0.0785084626433887	intron	ZIC5
chr13:99969904	chr13	100622158	100622158	chr13	99969904	-	hypermethylation	0.316312797891554	0.467588812891702	0.151276015000148	intron	ZIC5
chr13:99971953	chr13	100624207	100624207	chr13	99971953	-	hypermethylation	0.376166472197129	0.46668056195041	0.0905140897532816	TSS200	ZIC5
chr13:99972034	chr13	100624288	100624288	chr13	99972034	-	hypermethylation	0.319311790599616	0.519290100739884	0.199978310140269	TSS200	ZIC5
chr1:40132783	chr1	40598455	40598455	chr1	40132783	+	hypermethylation	0.33207015554938	0.574321990968524	0.242251835419144	1_exon	RP11-115D7.3
chr1:40133107	chr1	40598779	40598779	chr1	40133107	+	hypermethylation	0.315330287058702	0.530373051437515	0.215042764378813	1_exon	RP11-115D7.3
chr1:40654268	chr1	41119940	41119940	chr1	40654268	-	hypermethylation	0.301303058715955	0.726294909549765	0.42499185083381	intron	RIMS3
chr1:40654316	chr1	41119988	41119988	chr1	40654316	-	hypermethylation	0.367421353701339	0.706172978515505	0.338751624814166	intron	RIMS3
chr14:100665122	chr14	101131459	101131459	chr14	100665122	+	hypermethylation	0.313497401447726	0.771962545640885	0.458465144193159	intron	LINC00523
chr14:100726576	chr14	101192913	101192913	chr14	100726576	+	hypermethylation	0.399992764537219	0.724131041184732	0.324138276647514	TSS1500	DLK1
chr14:100727060	chr14	101193397	101193397	chr14	100727060	+	hypermethylation	0.377885646427763	0.422194886392184	0.0443092399644208	5'UTR	DLK1
chr14:100950221	chr14	101416558	101416558	chr14	100950221	+	hypomethylation	-0.308089572869752	0.523943848683623	0.832033421553375	TSS1500	SNHG23
chr14:101077549	chr14	101543886	101543886	chr14	101077549	-	hypermethylation	0.30793703841012	0.377613278382104	0.0696762399719832	TSS200	AL132709.1
chr14:101456919	chr14	101923256	101923256	chr14	101456919	+	hypermethylation	0.336854588492052	0.640385848002277	0.303531259510225	genebody	RP11-1029J19.2
chr14:104085695	chr14	104552032	104552032	chr14	104085695	+	hypermethylation	0.377189820353456	0.435375390005021	0.0581855696515658	5'UTR	ASPG
chr14:104085697	chr14	104552034	104552034	chr14	104085697	+	hypermethylation	0.309477327810404	0.389156457380268	0.0796791295698636	5'UTR	ASPG
chr14:104085872	chr14	104552209	104552209	chr14	104085872	+	hypermethylation	0.378047584635702	0.556612238181189	0.178564653545487	intron	ASPG
chr14:104277831	chr14	104744168	104744168	chr14	104277831	+	hypomethylation	-0.380979494938821	0.56976644978892	0.950745944727741	intron	RP11-260M19.2
chr14:105364294	chr14	105830631	105830631	chr14	105364294	+	hypermethylation	0.345138010079271	0.448333551735855	0.103195541656583	intron	PACS2
chr14:106377930	chr14	106833861	106833861	chr14	106377930	-	hypomethylation	-0.304000350459648	0.574983354741724	0.878983705201372	TSS200	IGHV7-34-1
chr1:41662816	chr1	42128487	42128487	chr1	41662816	-	hypermethylation	0.31216074745061	0.380316686279995	0.0681559388293853	intron	HIVEP3
chr14:19919133	chr14	20387292	20387292	chr14	19919133	+	hypomethylation	-0.324641217686712	0.471636390752236	0.796277608438947	TSS1500	OR4K5
chr14:20197929	chr14	20666088	20666088	chr14	20197929	+	hypomethylation	-0.319110725073767	0.504199467472944	0.823310192546711	1_exon	OR11G2
chr14:20435251	chr14	20903410	20903410	chr14	20435251	-	hypermethylation	0.345476440851888	0.659788829720524	0.314312388868635	intron	KLHL33
chr14:20435452	chr14	20903611	20903611	chr14	20435452	-	hypermethylation	0.31107387325694	0.852385432976183	0.541311559719243	intron	KLHL33
